Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,"-0,146539679083675","-0,144696903376291","-0,163630550647972",0,0,0,"31,6085183988525","1,64169921519396","-2,89694569101946E-12","2,89685942810303E-12","1,64169921519396","-2,89720061482311E-12","1,64169921519396",0,0,0,0,0,0,package://rury2/meshes/base_link.STL,"0,552941176470588","0,713725490196078","0,92156862745098",1,0,0,0,0,0,0,package://rury2/meshes/base_link.STL,,szóstnik_1-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,0
rest,"0,112097360493356","-0,330933723235301","4,49177277536988",0,0,0,"757,979559725597","175,254312783982","-8,49460587610192","0,0785346090394447","177,934390011814","0,0671167117086633","104,426515877152",0,0,0,0,0,0,package://rury2/meshes/rest.STL,"0,552941176470588","0,713725490196078","0,92156862745098",1,0,0,0,0,0,0,package://rury2/meshes/rest.STL,,rura_prosta_1-10;rura_prosta_1-3;trójnik_1-2;czwórnik_1-4;rura_prosta_1-11;rura_prosta_1-1;rura_prosta_1-9;rura_prosta_1-12;rura_prosta_1-4;czwórnik_1-2;kolano_1-1;rura_prosta_1-2;rura_prosta_1-8;czwórnik_1-1;rura_prosta_1-7;trójnik_1-1;kolano_1-5;trójnik_1-3;kolano_1-2;kolano_1-4;rura_prosta_1-5;kolano_1-3;czwórnik_1-3;rura_prosta_1-6,Origin_rest,,rest,fixed,"4,8748","-0,11607","-0,13501","1,5708","-0,86363","-1,5708",base_link,0,0,0,,,,,,,,,,,,0
